transaction_id,card_id,merchant_name,amount,location,timestamp,transaction_type,related_transaction_id,status
808,53,Collins Inc,426.67,"PSC 9718, Box 1408, APO AP 12292",2025-04-08T05:34:49,atm_withdrawal,,declined
809,23,Daniel Ltd,4949.69,"06699 Adams Lodge Apt. 517, West Georgefort, AK 55943",2025-04-08T05:38:40,p2p_transfer,,pending
810,61,"Scott, Brown and Carter",1508.92,"8205 Morgan Villages Suite 870, Patelmouth, NM 21819",2025-04-08T05:38:47,wire_transfer,,declined
811,54,"Hudson, Webster and Rodriguez",-466.49,"6057 James Shore Suite 502, Michaeltown, ME 88112",2025-04-08T05:51:50,refund,,pending
812,62,Benjamin-Moore,341.27,"8714 Nicholas Views, Port Andrew, NY 83904",2025-04-08T05:58:56,bill_payment,,pending
813,8,"Oliver, Long and Walton",-38.74,"7287 Green Mission, Jacksonbury, NH 30409",2025-04-08T06:00:58,refund,,pending
814,64,Martin-Whitaker,232.65,"934 Hudson Dam Suite 666, Gabrielfort, NM 65093",2025-04-08T06:04:02,bill_payment,,declined
815,27,Smith-Lang,-454.91,"270 Nicole Flats Suite 312, Darinmouth, WA 47807",2025-04-08T06:07:47,refund,,pending
816,57,"Chase, Stone and Roman",4736.22,"484 Hicks Brooks Apt. 497, Lake Virginiashire, AR 32986",2025-04-08T06:16:23,p2p_transfer,,declined
817,55,Shepherd-Bautista,4333.27,"12214 Amy Coves, Tannerland, NM 63568",2025-04-08T06:19:44,p2p_transfer,,declined
818,28,"Shelton, Salas and Thomas",507.63,"3419 Hampton Run, Meyerbury, MI 29978",2025-04-08T06:29:45,bill_payment,,pending
819,58,Farmer LLC,8.22,"040 Morgan Street Apt. 705, Patrickchester, FL 57429",2025-04-08T06:33:49,purchase,,declined
820,13,Raymond-Ward,-179.25,"USNV Ferguson, FPO AE 32457",2025-04-08T06:34:13,refund,,pending
821,45,Williams-Deleon,211.03,"33294 Silva Coves, West Michelleshire, RI 08332",2025-04-08T06:45:48,atm_withdrawal,,declined
822,20,Chavez-Anderson,151.92,"35893 Wood Forks, Ashleychester, GU 30008",2025-04-08T07:08:34,p2p_transfer,,declined
823,3,Rasmussen Ltd,2682.84,"19761 Vincent Street, Steeleport, NC 98560",2025-04-08T07:14:14,p2p_transfer,,declined
824,38,Snyder-Griffin,1988.57,"3832 Anthony Station, Mcdonaldfurt, MP 94566",2025-04-08T07:53:15,p2p_transfer,,declined
825,4,"Hayes, Nelson and Love",35.15,"4105 Judith Stream Apt. 587, Lake Richardmouth, SD 20668",2025-04-08T09:17:16,atm_withdrawal,,declined
826,69,"Perez, Christensen and Simon",450.44,"69508 Heather Creek Apt. 621, East Kimberly, PW 81064",2025-04-08T09:21:23,purchase,,declined
827,50,"King, Hopkins and Glover",-110.45,"90083 Santiago Springs Apt. 871, New Dawnberg, VI 37073",2025-04-08T09:42:02,refund,,pending
828,33,Richardson-Arias,450.43,"7147 Christine Road Suite 845, East Oscarchester, NE 41696",2025-04-08T10:05:08,atm_withdrawal,,declined
829,63,"Rosales, Snyder and Anderson",157.4,"92638 Anthony Run Apt. 538, Angelaburgh, CT 07368",2025-04-08T10:11:47,bill_payment,,declined
830,35,Castillo and Sons,315.16,"689 Richard Parks Suite 616, Blackwellchester, WV 11848",2025-04-08T10:37:07,atm_withdrawal,,declined
831,39,Diaz Group,-473.97,"450 Bailey Roads, Lake Jessicaville, WI 37370",2025-04-08T10:38:44,refund,,pending
832,26,"Campbell, Walsh and Stokes",-359.91,"01324 Emily Harbor, West Erin, MN 14202",2025-04-08T10:40:31,refund,,pending
833,1,"Turner, Kennedy and Lozano",-268.99,"813 Michael Fort Apt. 926, Lake Jerry, AS 54937",2025-04-08T10:55:18,refund,,pending
834,4,Garrett-Moore,499.66,"56591 Andrew Lake Apt. 158, West Timothyland, OR 88652",2025-04-08T11:17:56,atm_withdrawal,,declined
835,47,Brown Group,237.01,"PSC 6528, Box 0041, APO AP 70195",2025-04-08T11:24:56,purchase,,declined
836,10,James LLC,166.38,"577 Harvey Cove, South Shannonmouth, VI 66476",2025-04-08T12:01:46,atm_withdrawal,,declined
837,10,"Galvan, Miller and Stephens",3605.02,"127 Christopher Stravenue Apt. 965, Port Tinatown, IL 75217",2025-04-08T12:03:52,p2p_transfer,,declined
838,22,"Ortiz, Sanchez and Francis",248.17,"225 Edwards Park Apt. 815, Samueltown, FM 30012",2025-04-08T12:20:02,purchase,,declined
839,33,"White, Robinson and Stephens",2520.98,"2385 Jesse Light, Nicholastown, AL 31706",2025-04-08T12:39:12,p2p_transfer,,declined
840,25,"Anderson, Williams and Zimmerman",720.91,"108 Jordan Island Suite 352, Petersonborough, AS 68351",2025-04-08T12:50:28,purchase,,declined
841,4,Nichols-Case,-728.0,"70647 Ashlee Plain Suite 390, South April, GU 20665",2025-04-08T12:55:11,cancellation,736,pending
842,12,"Padilla, Dominguez and James",383.87,"9009 Michelle Mountains, Darrenside, CA 27722",2025-04-08T12:56:26,atm_withdrawal,,declined
843,65,Brock Group,447.95,"12950 Kenneth Summit Apt. 535, New Bradleyville, WA 93456",2025-04-08T13:09:40,bill_payment,,declined
844,26,"Ayers, Barnes and Adams",-57.14,"Unit 3082 Box 0196, DPO AP 84827",2025-04-08T13:16:57,refund,,pending
845,47,Fernandez Group,404.0,"4204 Adrian Shores, Port Robert, DC 19849",2025-04-08T13:18:04,bill_payment,,declined
846,27,Bentley and Sons,-84.44,"3313 Cynthia Views Suite 794, Robertburgh, VI 77268",2025-04-08T13:29:54,refund,,pending
847,17,Barker PLC,-362.38,"686 Frazier Crescent, Thomasside, GU 43957",2025-04-08T13:32:53,refund,,pending
848,49,Wood Group,3463.64,"240 Scott Station Suite 270, Gomeztown, MS 74684",2025-04-08T13:43:07,p2p_transfer,,pending
849,55,Strong-Cunningham,-275.95,"871 Jason Crescent, Port Phillipfurt, IN 97051",2025-04-08T13:49:52,refund,,pending
850,55,Graves-Tucker,261.54,"24840 Samantha Drives, Danielsbury, IN 59929",2025-04-08T13:56:11,wire_transfer,,declined
851,71,Hawkins PLC,67.67,"67313 Carrillo Valley, Chamberschester, NH 45268",2025-04-08T14:05:56,atm_withdrawal,,declined
852,47,"Oconnor, Levy and Lopez",186.4,"962 Conway Wells Suite 418, Wesleyberg, AK 37468",2025-04-08T14:06:53,atm_withdrawal,,declined
853,27,Jordan Group,367.25,"28213 Nelson Rapids Apt. 138, West Catherineberg, VI 89501",2025-04-08T14:07:46,atm_withdrawal,,declined
854,33,"May, Fleming and Thompson",1033.09,"PSC 8288, Box 9539, APO AA 82645",2025-04-08T14:22:40,p2p_transfer,,declined
855,55,Chung-Chung,60.31,"103 Randy Ways, Melissachester, KS 69670",2025-04-08T14:22:48,bill_payment,,declined
856,68,Landry Group,-15.37,"4819 Phelps Parkways Suite 008, North Crystalborough, MA 36850",2025-04-08T14:26:43,refund,,pending
857,58,"Sexton, Smith and Clark",-450.36,"92052 Marvin Tunnel Suite 595, North Laura, MN 42382",2025-04-08T14:39:58,refund,,pending
858,36,Goodman-Wu,1280.65,"Unit 2248 Box 3121, DPO AP 18259",2025-04-08T15:00:01,purchase,,declined
859,39,"Hall, Hatfield and Crawford",356.4,"PSC 9440, Box 2452, APO AP 55190",2025-04-08T15:07:54,atm_withdrawal,,declined
860,30,Cantu-Moore,752.72,"1837 Joshua Throughway, New Louis, MP 54291",2025-04-08T15:16:34,bill_payment,,declined
861,32,Mitchell Group,4749.2,"74926 Katherine Squares Suite 797, New Danielberg, NV 17792",2025-04-08T15:39:17,wire_transfer,,declined
862,3,Gibson Ltd,4638.98,"868 Webb Inlet, Chadfort, FL 18956",2025-04-08T16:15:36,p2p_transfer,,pending
863,67,Scott PLC,1987.88,"33908 Nathan Run, Ryanland, AK 50867",2025-04-08T16:17:36,purchase,,declined
864,15,Ward and Sons,911.17,"7925 Cross Circle, Jessicahaven, GU 27283",2025-04-08T16:31:09,bill_payment,,declined
865,5,Young-Harris,410.36,"USNV Bailey, FPO AA 09938",2025-04-08T17:37:06,wire_transfer,,declined
866,34,Grant Group,1106.11,"5250 Cunningham Pike Apt. 268, West Anthony, GU 69197",2025-04-08T17:52:02,purchase,,pending
867,64,"Gonzales, Saunders and Mendoza",-324.13,"9680 Greene Highway Suite 884, West Jessica, KY 72364",2025-04-08T17:55:10,refund,,pending
868,19,"Santiago, Dickson and Miller",4536.53,"1653 Shelia Crescent, Lake Terri, MN 80637",2025-04-08T17:57:33,p2p_transfer,,pending
869,22,"Morgan, Guzman and Spencer",853.71,"PSC 2907, Box 4261, APO AA 65356",2025-04-08T18:12:37,bill_payment,,declined
870,2,Hale and Sons,1186.21,"5787 Smith Mountains Suite 472, Port James, CA 37239",2025-04-08T18:22:25,purchase,,declined
871,6,Hale Group,897.05,"532 Thomas Pine Suite 748, Turnerview, NC 52356",2025-04-08T18:27:38,bill_payment,,declined
872,30,Vazquez and Sons,-163.19,"1297 James Curve, North Juliefurt, MP 33011",2025-04-08T18:29:46,refund,,pending
873,60,White-Bailey,726.31,"PSC 8068, Box 3252, APO AP 05866",2025-04-08T18:39:39,bill_payment,,declined
874,43,"Graham, Allen and Peters",-336.59,"46773 Smith Harbor, Port Briantown, AK 84311",2025-04-08T18:41:47,refund,,pending
875,61,"Shields, Lester and Harrington",3517.31,"00132 Patton Circle, Parkermouth, MN 54546",2025-04-08T18:44:30,wire_transfer,,declined
876,37,"Quinn, Gonzalez and Hamilton",-40.93,"279 Delgado Wall Apt. 368, New Catherine, NM 31152",2025-04-08T18:51:10,refund,,pending
877,27,"Fowler, Lewis and Cooper",-320.65,"26946 Joyce Cliffs Suite 045, South Justinside, SD 70845",2025-04-08T19:12:54,refund,,pending
878,42,Simon-Olsen,-1941.53,"12806 Mccall Trace Suite 709, Blakefurt, MD 24511",2025-04-08T19:18:28,cancellation,806,pending
879,71,"Andrade, Marshall and Robinson",810.59,"22112 Hernandez Locks, Adamschester, CO 48446",2025-04-08T19:20:11,bill_payment,,declined
880,18,"Beltran, Richardson and Arellano",2230.45,"466 White Via Suite 585, Aaronhaven, OK 95812",2025-04-08T19:29:48,wire_transfer,,declined
881,44,Alexander-Hays,139.17,"154 Frederick Glens, North Ryanmouth, PA 09431",2025-04-08T19:45:33,bill_payment,,declined
882,41,Newman PLC,811.97,"PSC 0920, Box 7401, APO AA 04573",2025-04-08T19:53:21,bill_payment,,declined
883,53,Tran Group,3963.34,"94004 Erin Expressway, West Cody, CA 16547",2025-04-08T20:02:29,wire_transfer,,declined
884,47,Barrett-Anderson,1704.11,"42471 Amy Terrace Apt. 963, South Elizabethshire, UT 57803",2025-04-08T20:51:33,wire_transfer,,declined
885,63,Rodriguez PLC,2097.08,"USCGC Black, FPO AE 34713",2025-04-08T21:02:27,wire_transfer,,declined
886,61,Pitts-Garrett,3446.44,"5538 Glover Course Suite 618, Brendaport, MP 37301",2025-04-08T21:13:23,wire_transfer,,declined
887,6,"Miles, Black and Jones",390.47,"35830 Wright Dam, Port Ryanmouth, SC 08325",2025-04-08T21:22:38,atm_withdrawal,,declined
888,4,Henderson-Gardner,19.32,"00323 Erica Plaza Apt. 224, Port Ashleyburgh, FM 23499",2025-04-08T21:40:11,purchase,,declined
889,54,"Mcdaniel, Hall and Johnson",1732.37,"45115 Angela Underpass Apt. 022, West Josephside, IA 58744",2025-04-08T22:19:00,purchase,,declined
890,46,Welch-Williams,295.79,"31398 Joseph Estates Apt. 521, North Max, MS 46390",2025-04-08T22:20:44,atm_withdrawal,,pending
891,41,"Pearson, Pope and Davis",932.66,"52888 Bruce Manor, Lake William, WI 37716",2025-04-08T22:32:02,p2p_transfer,,declined
892,7,Newman Ltd,139.77,"46598 Morales Lights, Georgetown, WY 73249",2025-04-08T22:37:42,purchase,,declined
893,3,"Bond, Jones and Lyons",216.98,"758 Kevin Brooks, East Christina, AZ 81872",2025-04-08T23:13:25,bill_payment,,declined
894,31,Velazquez-Schneider,-36.86,"14975 Henry Hollow Apt. 241, Stokeston, MT 27157",2025-04-08T23:19:53,refund,,pending
895,43,Mckay Ltd,190.08,"88523 Garcia Loaf, Gilbertstad, WI 46549",2025-04-08T23:47:22,atm_withdrawal,,declined
896,21,Middleton Inc,2002.44,"9321 Williams Isle Apt. 849, Port Robertborough, TX 69828",2025-04-08T23:58:41,p2p_transfer,,declined
897,33,Brooks and Sons,116.97,"PSC 5671, Box 8999, APO AA 60313",2025-04-09T01:33:31,bill_payment,,pending
898,71,Ford-Gonzalez,674.17,"32565 Kayla Expressway, Myerschester, SD 53317",2025-04-09T02:30:12,purchase,,declined
899,58,"Grimes, Berg and Turner",1742.48,"050 Lori Mission, West Willie, FM 26393",2025-04-09T02:31:08,p2p_transfer,,pending
900,49,"Bowers, White and Watts",2967.04,"85244 Robyn Drives, Kingfurt, CT 59651",2025-04-09T02:41:04,wire_transfer,,declined
901,16,Lewis and Sons,3072.23,"1425 Misty Harbors Suite 533, West Kyle, CO 58118",2025-04-09T02:54:33,wire_transfer,,declined
902,61,Barber and Sons,4396.22,"Unit 8120 Box 8483, DPO AA 76670",2025-04-09T03:01:32,p2p_transfer,,declined
903,37,"Lynch, Howell and Burnett",165.48,"USNS Brown, FPO AP 75743",2025-04-09T03:23:55,atm_withdrawal,,declined
904,22,Gomez Ltd,947.85,"638 Charles Junctions, Port Matthew, ND 17062",2025-04-09T03:26:46,purchase,,declined
905,72,Patel PLC,2770.9,"723 Valdez Village Suite 107, Crosbytown, IL 54728",2025-04-09T03:43:27,p2p_transfer,,declined
906,69,"Palmer, Williams and Silva",449.2,"290 Miller Bypass Apt. 392, Lake Jaclynfort, ID 68143",2025-04-09T03:48:33,bill_payment,,declined
907,3,Underwood-Johnson,1020.76,"Unit 7453 Box 0509, DPO AP 78841",2025-04-09T04:00:34,p2p_transfer,,declined
908,65,Ibarra-Garrett,69.09,"7701 Reed Ferry, Port Erin, MH 35254",2025-04-09T04:02:40,atm_withdrawal,,declined
909,12,Robinson-Middleton,4768.7,"20996 Deanna Port, Port Danielfort, WA 05280",2025-04-09T04:18:59,wire_transfer,,declined
910,49,Rogers Ltd,4060.28,"998 Kathryn Mountain, Hayesborough, CO 79093",2025-04-09T04:41:54,wire_transfer,,pending
911,45,Hawkins-Warren,966.52,"545 Robert Streets, Oliviamouth, LA 02911",2025-04-09T04:44:20,purchase,,declined
912,36,Gonzales-Fisher,-273.03,"4763 Chandler Neck Apt. 230, Joannchester, NH 70480",2025-04-09T04:47:18,refund,,pending
913,15,"Brown, Bauer and Gibbs",856.32,"253 Gomez Station, New Craigfort, WY 17800",2025-04-09T04:48:03,purchase,,declined
914,40,Johnson-Fuentes,345.65,"PSC 6755, Box 4720, APO AE 12208",2025-04-09T04:54:32,atm_withdrawal,,declined
915,10,Collins-Lawrence,-351.88,"662 Johnson Ridge Suite 744, New Victoriachester, FL 15017",2025-04-09T05:02:44,refund,,pending
916,67,"Walker, Rose and Morgan",3998.62,"8817 Gray Lake, Davisfurt, NC 25676",2025-04-09T05:06:51,wire_transfer,,declined
917,44,Madden-Leonard,1551.45,"55894 Paul Common, East Veronicafurt, GU 30875",2025-04-09T05:23:59,purchase,,declined
918,68,Le-Carlson,-736.8,"457 Murray Bridge Apt. 412, Gregoryton, MP 01072",2025-04-09T05:30:24,cancellation,721,pending
919,8,"Carter, Rogers and Moore",-132.87,"0423 Teresa Trace, Gibsonshire, NE 45130",2025-04-09T05:41:59,refund,,pending
920,45,Thompson-Fernandez,93.8,"236 Thomas Drive Apt. 568, Lake Amanda, IA 29372",2025-04-09T05:52:37,atm_withdrawal,,declined
921,17,Brown LLC,600.34,"USNV Nunez, FPO AE 53100",2025-04-09T06:00:44,bill_payment,,declined
922,20,Bowers and Sons,1216.93,"Unit 1797 Box 9650, DPO AP 07470",2025-04-09T06:13:15,p2p_transfer,,declined
923,57,Parsons LLC,298.88,"76593 Hall Port, New Joseph, AK 98482",2025-04-09T06:28:11,bill_payment,,declined
924,44,"Roberts, Johnson and Martin",-176.81,"3512 Ellis Pine, Port Denise, MP 15790",2025-04-09T06:35:50,refund,,pending
925,46,King-Adams,57.76,"181 Jennifer Drives Suite 856, Madisonview, NM 72900",2025-04-09T06:38:37,p2p_transfer,,declined
926,20,Anderson-Sullivan,883.08,"303 Joseph Square, East Staceyton, PA 01999",2025-04-09T06:40:24,bill_payment,,declined
927,2,Kim Group,1482.87,"709 Jacob Cove, Wardport, AK 24916",2025-04-09T06:55:11,wire_transfer,,declined
928,49,"Allen, Perkins and Steele",-432.98,"5351 Chambers Plaza Suite 410, Cordovashire, VI 91069",2025-04-09T07:19:45,refund,,pending
929,56,Boyle-Carter,2241.28,"29610 William Points, Garnermouth, IA 28014",2025-04-09T07:26:14,p2p_transfer,,declined
930,58,Griffith Inc,-271.37,"4965 Joan Pines Suite 189, East Dustin, IN 93574",2025-04-09T08:20:08,refund,,pending
931,48,Atkinson Group,865.2,"97572 York Square, Thomaschester, ID 97271",2025-04-09T08:38:50,p2p_transfer,,declined
932,72,Smith-Brown,380.72,"807 Matthew Squares Apt. 051, South Anthony, GA 15309",2025-04-09T08:38:56,atm_withdrawal,,pending
933,43,Robinson PLC,68.91,"2581 Nunez Pines Apt. 482, Alexanderhaven, SD 80368",2025-04-09T08:45:45,atm_withdrawal,,declined
934,11,"Thompson, Anderson and Hayes",-470.33,"1269 Mccarthy Street Apt. 711, Codymouth, IA 15587",2025-04-09T08:56:25,refund,,pending
935,14,Davis Ltd,590.11,"2066 Joseph Corner, North William, CT 17462",2025-04-09T09:15:52,purchase,,declined
936,3,"Harris, Case and Cummings",131.31,"084 Cheryl Row, Meghanport, OR 36228",2025-04-09T09:29:40,atm_withdrawal,,declined
937,18,Wilson Ltd,234.49,"694 Ward Plain, Nortonhaven, FL 92021",2025-04-09T09:31:30,atm_withdrawal,,declined
938,52,Sims Inc,85.96,"82324 Lee Coves Suite 547, Lisaville, ND 26000",2025-04-09T09:33:14,purchase,,declined
939,28,Kennedy-Mendez,1508.52,"Unit 4209 Box 6854, DPO AA 15794",2025-04-09T09:42:41,purchase,,declined
940,16,"Newman, Porter and Barrett",323.31,"58686 William Inlet Apt. 961, East Valeriefurt, PR 67074",2025-04-09T09:51:02,p2p_transfer,,declined
941,9,Gonzalez-Williams,350.55,"42010 Foley Turnpike, South Melissabury, GU 28903",2025-04-09T09:55:02,atm_withdrawal,,declined
942,9,Walker PLC,3995.92,"93448 Pamela Ways Suite 998, Michaeltown, SC 63636",2025-04-09T09:56:19,wire_transfer,,declined
943,8,"Mills, Williams and Stokes",1946.41,"6772 Brown Courts, Patriciaton, DE 06515",2025-04-09T10:02:56,purchase,,declined
944,35,Fitzgerald-Howell,4455.17,"4956 Wiley Court Apt. 177, East Kelseyburgh, RI 19482",2025-04-09T10:27:57,p2p_transfer,,declined
945,29,"Moore, Watkins and Graham",365.42,"216 Ramirez View Apt. 186, Nelsonburgh, OR 34551",2025-04-09T10:44:38,atm_withdrawal,,declined
946,42,Leon-Smith,1684.11,"49940 Davis Squares Suite 783, Markchester, CO 12088",2025-04-09T10:51:22,wire_transfer,,declined
947,62,Boyd PLC,275.58,"USS Tucker, FPO AE 26020",2025-04-09T10:56:36,atm_withdrawal,,declined
948,27,"King, Mccoy and Young",501.11,"595 Oneal Estate Suite 374, West Stephenview, WV 29275",2025-04-09T11:09:14,bill_payment,,declined
949,38,Bryan-Howard,644.7,"3465 Sean Island Suite 178, East Patriciafort, CO 90042",2025-04-09T11:12:04,purchase,,declined
950,20,"Jones, Cain and Bush",-138.17,"622 Sanders Shores, Andersonhaven, MS 60426",2025-04-09T11:15:59,refund,,pending
951,31,Rosario PLC,647.21,"5823 Newton Port, East Stacyland, VI 73772",2025-04-09T11:22:22,purchase,,declined
952,26,"Holmes, Johnson and Hart",906.97,"Unit 9568 Box 0999, DPO AE 33228",2025-04-09T11:25:46,wire_transfer,,declined
953,33,"Phillips, Rice and Shelton",490.69,"3243 Evans Passage, Johnborough, UT 38329",2025-04-09T11:55:58,atm_withdrawal,,declined
954,67,"Adams, Garcia and Alvarado",2232.46,"91382 Silva Square Suite 019, Wilkersonborough, GA 11017",2025-04-09T12:10:47,p2p_transfer,,declined
955,38,Williams-Garcia,185.74,"Unit 8164 Box 4166, DPO AP 99548",2025-04-09T12:34:11,atm_withdrawal,,declined
956,12,Holt-Coleman,710.12,"30406 Michael Loaf Suite 340, Romeroshire, VI 05761",2025-04-09T12:36:11,purchase,,declined
957,2,Peterson Inc,1702.42,"7285 Amy Route, North Brianborough, CA 51665",2025-04-09T12:57:45,wire_transfer,,declined
958,51,Golden LLC,363.41,"324 Samuel Junction, Brownberg, VA 18717",2025-04-09T13:36:52,atm_withdrawal,,declined
959,12,Francis-Duran,3554.31,"504 Hannah Forge Suite 896, Kennedyfort, VI 20772",2025-04-09T13:44:20,p2p_transfer,,declined
960,28,"Richards, Hudson and Parks",1795.37,"PSC 5258, Box 5262, APO AP 63985",2025-04-09T14:07:04,p2p_transfer,,declined
961,8,Shields Group,2169.36,"09248 Amanda Cape Suite 334, Lake Justinchester, IA 17205",2025-04-09T14:30:26,p2p_transfer,,declined
962,30,"Ashley, Sims and Robinson",898.28,"USS Murphy, FPO AP 74643",2025-04-09T14:38:51,purchase,,declined
963,5,"Stephens, Castro and Lawrence",4939.07,"14365 Martin Points, Amyberg, ME 52669",2025-04-09T14:46:05,p2p_transfer,,declined
964,38,Banks-Ward,608.61,"PSC 9577, Box 9656, APO AP 95564",2025-04-09T14:59:45,bill_payment,,declined
965,50,Garner-Taylor,1190.91,"350 Thomas Fork, East Paige, PA 54787",2025-04-09T15:04:10,wire_transfer,,declined
966,15,Robles Inc,872.99,"807 Timothy Row, East Gabrielmouth, ME 73685",2025-04-09T15:11:34,bill_payment,,declined
967,19,Mendoza-Sosa,66.18,"03044 Ingram Square Suite 937, Melissaberg, OR 24432",2025-04-09T15:25:03,atm_withdrawal,,declined
968,72,Bates-Horton,839.71,"5163 Evans Via, East Richard, VT 47273",2025-04-09T15:29:26,bill_payment,,declined
969,36,Thompson Ltd,378.58,"61283 Jesse Burgs Suite 614, Christopherville, DE 18390",2025-04-09T15:39:34,atm_withdrawal,,declined
970,22,Rowe-Mendez,-1508.75,"4050 Garcia Brooks Apt. 323, North Kirstenfurt, AZ 61448",2025-04-09T15:39:58,cancellation,792,pending
971,15,"Maynard, Lee and Moran",3220.15,"97752 Miller Junction, South Marktown, NJ 36800",2025-04-09T15:50:14,wire_transfer,,pending
972,16,"Morales, Lucas and Washington",91.11,"1442 Macdonald Ports Apt. 965, Kimtown, MO 80646",2025-04-09T15:57:44,wire_transfer,,declined
973,48,"Powell, Joyce and Smith",1260.98,"USNS Hall, FPO AP 48768",2025-04-09T16:06:55,purchase,,declined
974,55,Wang-Orozco,981.23,"28424 Norton Cove Suite 093, South Ashley, MP 48963",2025-04-09T16:13:58,p2p_transfer,,declined
975,17,"Morrison, Flores and Morgan",3821.7,"Unit 5862 Box 4484, DPO AP 22311",2025-04-09T16:18:16,wire_transfer,,declined
976,37,Pearson Inc,349.61,"115 Tina Pines, Bellview, RI 90811",2025-04-09T16:18:31,atm_withdrawal,,declined
977,23,Jimenez-Vance,977.3,"4311 Pitts Loop, Courtneyberg, MS 81733",2025-04-09T16:28:27,bill_payment,,declined
978,46,Thomas-Wallace,820.81,"783 York Pine Apt. 229, East Timothyberg, DC 67373",2025-04-09T17:01:22,wire_transfer,,declined
979,59,Watson-Robinson,429.6,"156 Harper Row Apt. 253, Clarkton, NH 21817",2025-04-09T17:09:04,atm_withdrawal,,pending
980,70,"Blevins, Swanson and Drake",369.68,"7529 Aaron Road Apt. 300, Port Sheilaborough, WI 58126",2025-04-09T17:15:46,bill_payment,,declined
981,24,"Hayes, Hendricks and Watson",2738.21,"5908 Allen Circle Apt. 563, Michelleside, PR 65225",2025-04-09T17:23:05,p2p_transfer,,declined
982,24,Hernandez-Thompson,509.09,"8808 Parks Haven Apt. 615, Lake Emilyside, MD 76852",2025-04-09T17:27:33,purchase,,declined
983,47,"Wilson, Mullins and Smith",973.68,"82171 Victoria Lane, South Andrewmouth, MI 65843",2025-04-09T17:30:05,bill_payment,,declined
984,26,Davis and Sons,3309.58,"499 Lopez Plains Apt. 491, Deniseborough, CO 78393",2025-04-09T17:48:43,wire_transfer,,declined
985,61,"Huynh, Huff and Martinez",854.88,"3417 Vance Highway Apt. 990, Lake Ellen, ME 60557",2025-04-09T18:21:59,bill_payment,,declined
986,70,Hurst-Davis,1695.12,"90862 Pittman Hill, Jessicaport, OR 04498",2025-04-09T18:32:52,purchase,,declined
987,62,"Phillips, Casey and Gonzalez",1839.9,"841 Catherine Glens Suite 741, Lake Ashley, AK 39835",2025-04-09T18:46:48,purchase,,declined
988,16,Hernandez and Sons,2449.55,"457 John Square, Jacksonchester, DC 40261",2025-04-09T19:15:09,p2p_transfer,,declined
989,11,Hill LLC,257.14,"81521 Tiffany Stream, Port Olivia, OR 88371",2025-04-09T19:19:51,atm_withdrawal,,declined
990,42,Hanson-Smith,390.36,"4085 John Estate, North Jennifertown, DE 86390",2025-04-09T19:41:08,atm_withdrawal,,declined
991,10,"Henry, Mendoza and Gallegos",3614.74,"091 Pam Plaza, Samanthatown, WA 47596",2025-04-09T19:51:51,p2p_transfer,,declined
992,60,Watson Ltd,3321.63,"89207 Hebert Lodge, Larryborough, MN 40262",2025-04-09T19:57:23,p2p_transfer,,declined
993,3,Evans-Jacobs,-388.12,"612 Melanie Stravenue Suite 984, Tranburgh, NC 95174",2025-04-09T20:06:02,refund,,pending
994,28,Brown Inc,3398.61,"4661 Marks Corners Apt. 104, East Zachary, NH 18498",2025-04-09T20:40:57,p2p_transfer,,declined
995,33,Douglas Inc,62.31,"17941 Taylor Village, Boydbury, MS 42329",2025-04-09T20:47:15,bill_payment,,declined
996,33,"Porter, Williams and Morales",342.59,"0023 Brian Keys, South Rachel, HI 34386",2025-04-09T20:57:38,atm_withdrawal,,declined
997,16,Harris and Sons,718.56,"09200 Jennifer Canyon Apt. 230, Barberton, IL 27560",2025-04-09T21:18:04,bill_payment,,declined
998,8,Myers Group,400.06,"783 Boyd Hills, Jessicamouth, VT 07858",2025-04-09T21:29:15,atm_withdrawal,,declined
999,71,"Ortega, Davis and Norton",247.28,"0541 Nicholas Cove Apt. 078, New Charlesshire, PW 05438",2025-04-09T21:43:20,atm_withdrawal,,declined
1000,9,Logan-Crawford,-309.76,"0127 Angela Flat, Gordonfort, UT 36344",2025-04-09T21:46:44,refund,,pending
1001,12,Jenkins-Sweeney,-710.12,"65524 Elizabeth Dam Apt. 376, New Robertport, DC 27922",2025-04-09T22:36:11,cancellation,956,pending
1002,47,"Rodriguez, Vasquez and Malone",189.09,"Unit 3324 Box 4260, DPO AP 01326",2025-04-09T22:41:05,purchase,,declined
1003,18,"Sanchez, Stewart and Morris",435.08,"016 Collins Village Suite 945, South Justin, DC 25078",2025-04-09T22:58:52,purchase,,declined
1004,36,"Gutierrez, Adams and Foster",3252.83,"219 Daniel Summit, North Maria, FL 67463",2025-04-09T22:59:31,wire_transfer,,declined
1005,48,Bradford-Smith,3400.41,"485 Shelby Expressway, Lake Prestonbury, FM 34111",2025-04-09T23:08:50,p2p_transfer,,declined
1006,70,Duncan-Anderson,-44.18,"5550 Stephanie Club Suite 107, West James, NE 93637",2025-04-09T23:09:31,refund,,pending
1007,6,Nichols and Sons,-334.95,"35697 Marissa Cliff Suite 335, Rachelmouth, IL 36486",2025-04-09T23:13:20,refund,,pending
1008,17,"Fuller, Roberts and Lopez",260.96,"Unit 9324 Box 8943, DPO AA 94004",2025-04-09T23:20:20,purchase,,declined
1009,45,"Ramos, Hall and Herrera",783.61,"13198 Mallory Isle, East Loritown, TN 11936",2025-04-09T23:31:47,bill_payment,,declined
